"Users_Email","Users_Password","Student_Code","Student_FirstName","Student_LastName","Student_Phone","Student_Birthdate","Student_Religion","Student_MedicalProblem","Faculty_Name","Department_Name","Teacher_Code","Student_AcademicYear"
"thwachphngs.sup@rmutto.ac.th","Cs12345678","512126249674-8","ธวัชพงศ์","ศุภชัย","0686686948","2/2/2548","ไม่ระบุ","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","487773809679-4","2567"
"nphdl.eok@rmutto.ac.th","Cs12345678","482504127905-8","นพดล","เอกราช","0646483878","12/2/2547","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","487773809679-4","2566"
"ophiratn.sup@rmutto.ac.th","Cs12345678","767950801525-8","อภิรัตน์","ศุภชัย","0945233057","11/2/2547","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","376448720378-9","2566"
"chaychay.wrc@rmutto.ac.th","Cs12345678","399658323574-0","ชาญชัย","วรชาติ","0911635251","20-02-2546","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","830796292266-2","2566"
"sirichay.phn@rmutto.ac.th","Cs12345678","819661812314-7","ศิริชัย","พงศกร","0689904865","26-02-2543","พุทธ","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","830796292266-2","2567"
"sukayyaratn.phn@rmutto.ac.th","Cs12345678","438383864204-8","สุกัญญารัตน์","พงศกร","0950194853","16-01-2544","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","910574237044-5","2565"
"sray.kit@rmutto.ac.th","Cs12345678","173269774382-2","ศรัณย์","กิตติภพ","0649194021","14-11-2547","พุทธ","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","910574237044-5","2567"
"suphichcha.thn@rmutto.ac.th","Cs12345678","529621218661-7","สุพิชชา","ธนากร","0638141576","9/2/2547","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","153499773324-8","2566"
"oisra.kml@rmutto.ac.th","Cs12345678","840392355608-0","อิศรา","กมลวัฒน์","0665820399","3/12/2544","พุทธ","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","910574237044-5","2567"
"thwachphngs.oph@rmutto.ac.th","Cs12345678","847713128744-4","ธวัชพงศ์","อภิพงษ์","0619520157","16-08-2547","พุทธ","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","830796292266-2","2567"
"kittiphngs.jak@rmutto.ac.th","Cs12345678","294360431427-2","กิตติพงษ์","จักรพงศ์","0857318473","23-05-2543","พุทธ","โรคหอบหืด","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","153499773324-8","2565"
"supha.kit@rmutto.ac.th","Cs12345678","304957251956-7","ศุภณัฐ","กิตติพงษ์","0854621330","23-07-2544","พุทธ","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","910574237044-5","2567"
"wrrisa.suk@rmutto.ac.th","Cs12345678","521144214285-8","วรรณิศา","สุขใส","0891154563","5/10/2543","อิสลาม","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","487773809679-4","2566"
"jiraphr.phu@rmutto.ac.th","Cs12345678","608916110158-3","จิราพร","ภู่ทอง","0881577443","3/2/2548","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","487773809679-4","2565"
"suphwan.pha@rmutto.ac.th","Cs12345678","458372561544-4","ศุภวัฒน์","ภักดี","0634406387","1/11/2549","คริสต์","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","376448720378-9","2566"
"dnay.aph@rmutto.ac.th","Cs12345678","434393787957-0","ดนัย","ณัฐพล","0866371450","27-01-2549","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","153499773324-8","2567"
"jindaratn.thn@rmutto.ac.th","Cs12345678","589165999513-8","จินดารัตน์","ธนากร","0629999044","22-01-2547","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","376448720378-9","2566"
"ichapha.phu@rmutto.ac.th","Cs12345678","783466875395-6","ณิชาภา","ภูมิพงษ์","0879571424","28-04-2549","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","910574237044-5","2566"
"piywdi.cha@rmutto.ac.th","Cs12345678","253017473835-1","ปิยวดี","ฉัตรชัย","0919375857","16-05-2546","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","910574237044-5","2565"
"srawui.sth@rmutto.ac.th","Cs12345678","230346402563-5","ศราวุฒิ","สถิตย์","0845516661","11/5/2549","คริสต์","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","376448720378-9","2567"
"thiryuthth.khn@rmutto.ac.th","Cs12345678","426622591162-0","ธีรยุทธ","คงเดช","0820965911","11/8/2547","คริสต์","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","376448720378-9","2565"
"phathr.ks@rmutto.ac.th","Cs12345678","444647798408-9","ภัทร","กฤษณ์","0620077018","15-04-2543","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","830796292266-2","2567"
"ophichy.thn@rmutto.ac.th","Cs12345678","873180819929-5","อภิชญ์","ธนกฤต","0864753116","25-09-2543","ไม่ระบุ","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","910574237044-5","2567"
"ophichay.wrp@rmutto.ac.th","Cs12345678","314832123708-1","อภิชัย","วรพัฒน์","0625970146","25-08-2549","พุทธ","ภูมิแพ้","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","910574237044-5","2567"
"sukayya.piy@rmutto.ac.th","Cs12345678","911574583980-7","สุกัญญา","ปิยวัฒน์","0694034759","4/9/2547","พุทธ","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","830796292266-2","2565"
"oakhrphl.kit@rmutto.ac.th","Cs12345678","930106606668-2","อัครพล","กิตติพงษ์","0698296828","15-06-2547","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","การบัญชี (2 ปี ต่อเนื่อง)","376448720378-9","2566"
