"Users_Email","Users_Password","Student_Code","Student_FirstName","Student_LastName","Student_Phone","Student_Birthdate","Student_Religion","Student_MedicalProblem","Faculty_Name","Department_Name","Teacher_Code","Student_AcademicYear"
"jindapha.aek@rmutto.ac.th","Cs12345678","261796132087-6","จินดาภา","แก้วใส","0870954453","27-01-2544","คริสต์","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","510575730455-9","2567"
"wrwithy.oph@rmutto.ac.th","Cs12345678","565375418391-7","วรวิทย์","อภิพงษ์","0851365406","6/6/2545","คริสต์","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","510575730455-9","2567"
"chnikant.wrw@rmutto.ac.th","Cs12345678","519936832000-6","ชนิกานต์","วรวิชญ์","0871682282","14-10-2549","คริสต์","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","896591513578-8","2565"
"thnida.oph@rmutto.ac.th","Cs12345678","941477544820-9","ธนิดา","อภิชัย","0945322934","8/4/2544","พุทธ","โรคหอบหืด","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","975226267662-8","2565"
"sirinthr.aes@rmutto.ac.th","Cs12345678","877224869941-5","สิรินทร์","แสงทอง","0843912237","15-07-2548","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","510575730455-9","2566"
"jindaphr.oph@rmutto.ac.th","Cs12345678","970677672985-5","จินดาภร","อภิพงษ์","0933554618","21-08-2544","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","570146653886-2","2565"
"priyya.wrw@rmutto.ac.th","Cs12345678","467674581068-6","ปริญญา","วรวิชญ์","0638943756","14-02-2544","พุทธ","โรคหอบหืด","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","651543505435-6","2565"
"phumiwan.wrw@rmutto.ac.th","Cs12345678","495667259624-0","ภูมิวัฒน์","วรวิชญ์","0916839870","3/7/2548","คริสต์","ไมเกรน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","975226267662-8","2565"
"nlin.jir@rmutto.ac.th","Cs12345678","231381762144-1","นลิน","จิรพัฒน์","0923172103","27-07-2549","อิสลาม","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","570146653886-2","2567"
"jaruwrr.wrp@rmutto.ac.th","Cs12345678","647320713036-5","จารุวรรณ","วรพัฒน์","0684545768","22-05-2548","อิสลาม","ภูมิแพ้","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","570146653886-2","2565"
"oaychna.oph@rmutto.ac.th","Cs12345678","524787166289-5","อัญชนา","อภิชัย","0926407919","14-03-2548","พุทธ","ปัญหาการมองเห็น","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","570146653886-2","2567"
"jindaphr.suw@rmutto.ac.th","Cs12345678","670811994293-6","จินดาพร","สุวรรณ","0892088258","10/4/2545","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","651543505435-6","2567"
"jindaratnphr.phi@rmutto.ac.th","Cs12345678","323656384295-6","จินดารัตน์พร","พีรพล","0887937597","8/2/2549","อิสลาม","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","570146653886-2","2567"
"phachrapha.kit@rmutto.ac.th","Cs12345678","729802219312-4","พัชราภา","กิตติพงษ์","0916010464","23-01-2549","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","896591513578-8","2565"
"wrwichy.ejr@rmutto.ac.th","Cs12345678","116247895242-0","วรวิชญ์","เจริญสุข","0930610587","27-03-2545","พุทธ","โรคหอบหืด","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","896591513578-8","2565"
"nbdinthr.wic@rmutto.ac.th","Cs12345678","705466118299-6","นฤบดินทร์","วิชิต","0918478267","1/11/2547","ไม่ระบุ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","570146653886-2","2567"
"phngskr.phn@rmutto.ac.th","Cs12345678","423613109772-9","พงศกร","พงษ์ศักดิ์","0835924580","1/7/2548","อิสลาม","ความดันโลหิตสูง","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","651543505435-6","2566"
"jindaratn.rng@rmutto.ac.th","Cs12345678","193059572842-3","จินดารัตน์","ณรงค์ศักดิ์","0862927546","7/8/2546","คริสต์","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","896591513578-8","2566"
"suphaphr.pit@rmutto.ac.th","Cs12345678","707195431520-9","สุภาพร","ปิติศักดิ์","0626004861","17-05-2544","อิสลาม","ปัญหาการได้ยิน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","975226267662-8","2566"
"jintna.aek@rmutto.ac.th","Cs12345678","962345677099-0","จินตนา","แก้วใส","0935550346","1/2/2548","พุทธ","","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","570146653886-2","2565"
"wrrisa.sit@rmutto.ac.th","Cs12345678","902221349216-1","วรรณิศา","สิทธิพงษ์","0939185734","8/3/2549","คริสต์","โรคเบาหวาน","บริหารธุรกิจและเทคโนโลยีสารสนเทศ","เศรษฐศาสตร์","570146653886-2","2565"
"pithan.wrp@rmutto.ac.th","Cs12345678","201443629178-8","ปณิธาน","วรพัฒน์","0852545837","28-07-2545","อิสลาม","ความดันโลหิตสูง","ศิลปศาสตร์","การจัดการธุรกิจและเทคโนโลยีการกีฬา","109753047426-1","2565"
"wrrisa.thw@rmutto.ac.th","Cs12345678","767091431586-6","วรรณิศา","ทวีป","0966922070","3/10/2544","คริสต์","โรคหัวใจ","ศิลปศาสตร์","การจัดการธุรกิจและเทคโนโลยีการกีฬา","942289431636-2","2566"
"suphiyya.sit@rmutto.ac.th","Cs12345678","709828174317-7","สุภิญญา","สิทธิชัย","0880819057","26-01-2543","อิสลาม","โรคหอบหืด","ศิลปศาสตร์","การจัดการธุรกิจและเทคโนโลยีการกีฬา","109753047426-1","2565"
